name,channel,business_category,distributor_type,is_distributor,distributor_potential,is_chain,address,latitude,longitude,phone_number,international_phone,website,business_status,distance_from_plant_km,priority_score,estimated_monthly_water_liters,estimated_monthly_water_revenue,google_maps_url,plant,bearing,direction,distance_band,zone,cluster,has_phone,sales_officer,officer_mobile,cluster_id,distance_range,sector
Kalpana Store,store,Retail,Retailer,No,Medium,No,"Hosur - Thally Road, Devaganapalli",12.6158572,77.6997516,Not Available,Not Available,Not Available,OPERATIONAL,28.79,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJVcus4aplrjsRqZHesoDzULY,Harohalli,104.2099398,East,Outer,,Cluster5,No,Srikantha B N,9738258828,Cluster5,20-31 KM,5
SRIVATHSAV G,store,Retail,Retailer,No,Medium,No,"Shop No 61, near Bus Stop, opp. Bfw Company, Hosur - Thally Road, Devaganapalli",12.6153363,77.6992463,094433 38946,+91 94433 38946,Not Available,OPERATIONAL,28.75,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJvSlqjoVlrjsRGxqSXy-Wies,Harohalli,104.3487327,East,Outer,,Cluster5,Yes,Srikantha B N,9738258828,Cluster5,20-31 KM,5
SWAGATH TAILORS,store,Retail,Retailer,No,Medium,No,"Bus stand, Eragondapalaiyam Village, Thalli",12.6114473,77.6932294,Not Available,Not Available,Not Available,OPERATIONAL,28.23,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJ2SpI5DZlrjsRvt7VJLWI40s,Harohalli,105.5284417,East,Outer,,Cluster5,No,Srikantha B N,9738258828,Cluster5,20-31 KM,5
Neo foods pvt ltd - culinary unit,store,Retail,Retailer,No,Medium,No,"JM8R+VFR, Denkanikota",12.6172372,77.6911487,Not Available,Not Available,Not Available,OPERATIONAL,27.85,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJISB3UABlrjsRCwJIKSsvdXE,Harohalli,104.3772302,East,Outer,,Cluster5,No,Srikantha B N,9738258828,Cluster5,20-31 KM,5
Silk Factory,store,Retail,Retailer,No,Medium,No,"M676+HVH, Honnigana Halli",12.6639419,77.2122453,099648 50630,+91 99648 50630,Not Available,OPERATIONAL,25.04,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJnVxjA8pTrjsROmLDg4oXxTc,Harohalli,266.0546118,West,Outer,,Cluster11,Yes,Vacant,,Cluster11,20-31 KM,11
S.G ENTERPRISES,store,Retail,Retailer,No,Medium,No,"M689+M7F, Honnigana Halli",12.6650862,77.2168104,096325 00683,+91 96325 00683,Not Available,OPERATIONAL,24.54,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJ0xQeGQBTrjsRk2tfSen21KA,Harohalli,266.2703826,West,Outer,,Cluster11,Yes,Vacant,,Cluster11,20-31 KM,11
Royal seat works,store,Retail,Retailer,No,Medium,No,"Before East, police station, Hannumanth nager, Channapatna",12.665334,77.2174611,Not Available,Not Available,Not Available,OPERATIONAL,24.47,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJ_YAvQeZTrjsRW9nDQzz8a1w,Harohalli,266.3238656,West,Outer,,Cluster11,No,Vacant,,Cluster11,20-31 KM,11
A.R. MOBILES,store,Retail,Retailer,No,Medium,No,India,12.6629426,77.210689,Not Available,Not Available,Not Available,OPERATIONAL,25.22,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJzZkql7tSrjsRc7BgghbPzW8,Harohalli,265.829526,West,Outer,,Cluster11,No,Vacant,,Cluster11,20-31 KM,11
Bridgestone select_NS Enterprises-3d wheel alignment,store,Retail,Retailer,No,Medium,No,"near Balaji Kalyana Mantapa, State Highway 17, Hanumanthanagara",12.6705788,77.2198572,091081 53333,+91 91081 53333,Not Available,OPERATIONAL,24.18,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJVU84dL5TrjsRy96zX3S7HJ4,Harohalli,267.663011,West,Outer,,Cluster11,Yes,Vacant,,Cluster11,20-31 KM,11
SAH GRANITES AND CERAMIC TILES,store,Retail,Retailer,No,Medium,No,"opposite to balaji function hall, State Highway 17, Basaveshwar Nagar, Channapatna",12.6705285,77.2203168,098454 87686,+91 98454 87686,Not Available,OPERATIONAL,24.13,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJ-Q9Gqm5TrjsRROId0n-0r6g,Harohalli,267.644813,West,Outer,,Cluster11,Yes,Vacant,,Cluster11,20-31 KM,11
7 STAR HOTEL,store,Retail,Retailer,No,Medium,No,"55, BM Street, Channapatna",12.6615469,77.210875,099457 48234,+91 99457 48234,Not Available,OPERATIONAL,25.21,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJZ4RrOnFTrjsRVzkAeyOhGhY,Harohalli,265.4744281,West,Outer,,Cluster11,Yes,Vacant,,Cluster11,20-31 KM,11
SANGAM BEDDING AND FURNISHERS,store,Retail,Retailer,No,Medium,No,"55, M.G Road, Ramanagara",12.6608531,77.2121734,087926 79623,+91 87926 79623,Not Available,OPERATIONAL,25.08,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJC49mgyhTrjsRRqjFTVjKhcE,Harohalli,265.2730601,West,Outer,,Cluster11,Yes,Vacant,,Cluster11,20-31 KM,11
Royal Trends,store,Retail,Retailer,No,Medium,No,"55, M.G Road, Channapatna",12.6606165,77.2128766,090082 62931,+91 90082 62931,Not Available,OPERATIONAL,25.01,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJI4iwVJBTrjsR7WvKDJAmi9E,Harohalli,265.1984273,West,Outer,,Cluster11,Yes,Vacant,,Cluster11,20-31 KM,11
Shahi Furniture Work,store,Retail,Retailer,No,Medium,No,"Apmc market behand, Shahi complex, Channapatna",12.6604495,77.2117816,099022 37666,+91 99022 37666,Not Available,OPERATIONAL,25.12,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJ595TgdBTrjsRcmw3ZXsdYLo,Harohalli,265.1791469,West,Outer,,Cluster11,Yes,Vacant,,Cluster11,20-31 KM,11
MANJUNATHA STORE,store,Retail,Retailer,No,Medium,No,"near Bus Stop, Shop No 56 6th Main 7th Cross, near Bus Stop, Main RodeJMM5 HJ, GUMMALAM, Bengaluru",12.678504,77.6693496,093611 29456,+91 93611 29456,Not Available,OPERATIONAL,24.6,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJxyj5vOFlrjsRs4BeD_sa2rU,Harohalli,90.24292777,East,Outer,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,20-31 KM,4
Sri Krishna Medicals,store,Retail,Retailer,No,Medium,No,Gumlapuram,12.6547806,77.6653522,079040 32663,+91 79040 32663,Not Available,OPERATIONAL,24.33,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJ5RBXi8NlrjsRxPqbySi9tZo,Harohalli,96.47300794,East,Outer,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,20-31 KM,4
OMKAR SHINE INFOTECH COMPUTER CENTER,store,Retail,Retailer,No,Medium,No,"472,OPP SHANIMAHATMA TEMPLE,GUMMALAPURAM, Thalli",12.6554565,77.6668016,Not Available,Not Available,http://www.omkarshineinfotech.com/,OPERATIONAL,24.48,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJh9cbB2hlrjsR1DqFYI-TmdA,Harohalli,96.25639892,East,Outer,,Cluster4,No,Khadeer ali,9008436667,Cluster4,20-31 KM,4
Solur border,store,Retail,Retailer,No,Medium,No,"MM6G+JV, Ulimaranapalli",12.6616251,77.6771974,Not Available,Not Available,Not Available,OPERATIONAL,25.53,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJPSB7ZxllrjsRu6Kh2MzlgQo,Harohalli,94.44828632,East,Outer,,Cluster4,No,Khadeer ali,9008436667,Cluster4,20-31 KM,4
KSB enterprises,store,Retail,Retailer,No,Medium,No,"Basavanapura, Anekal Rural",12.6954111,77.6555969,099161 63496,+91 99161 63496,Not Available,OPERATIONAL,23.18,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJPerAQgBlrjsRSZ2Jp3a461Q,Harohalli,85.60954343,East,Outer,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,20-31 KM,4
MAHALAKSHMI PANI PORI STALL,store,Retail,Retailer,No,Medium,No,"Shop No 57, near bdo office, opp. Leke, Denkanikottai Main Road, Thally",12.6619696,77.679192,063500 20457,+91 63500 20457,Not Available,OPERATIONAL,25.75,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJ7TZ5kKhlrjsRNmXdzb9jFf8,Harohalli,94.32552166,East,Outer,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,20-31 KM,4
VENKATESH ABBAIAH,store,Retail,Retailer,No,Medium,No,"Hosar Road, Vomalpghatta, Bengaluru",12.7036091,77.643286,098448 67665,+91 98448 67665,Not Available,OPERATIONAL,21.94,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJ1dKqg21prjsRnXWbVXlztAA,Harohalli,82.97062641,East,Outer,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,20-31 KM,4
JOYTHILAKSHMI Shop,store,Retail,Retailer,No,Medium,No,"Anekal, Bengaluru",12.6908361,77.6866476,070225 54847,+91 70225 54847,Not Available,OPERATIONAL,26.51,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJ04b5H3JlrjsRcTR5jGhKWuY,Harohalli,87.25704409,East,Outer,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,20-31 KM,4
Annapurna Bakery,store,Retail,Retailer,No,Medium,No,"at no 20/2, Vanakanahally v&p Kasab's hobli Anekal Taluk",12.6692073,77.6964169,Not Available,Not Available,Not Available,OPERATIONAL,27.57,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJ82r3lxtlrjsR8pyt79_A-BQ,Harohalli,92.36059771,East,Outer,,Cluster4,No,Khadeer ali,9008436667,Cluster4,20-31 KM,4
Hassan Iyengar's Bakery,store,Retail,Retailer,No,Medium,No,"Opp Syndicate Bank, Bhajana Mana Street, Weaver Colony, Anekal",12.7092738,77.6972203,Not Available,Not Available,https://hassanib.com/,OPERATIONAL,27.82,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJe0jw-XhvrjsRB-dvUYEBHV0,Harohalli,83.14703637,East,Outer,,Cluster4,No,Khadeer ali,9008436667,Cluster4,20-31 KM,4
MADHU FASHION,store,Retail,Retailer,No,Medium,No,"opp. Bus Stand, Vinayaka Nagar, Anekal",12.7094134,77.6973696,090365 20919,+91 90365 20919,Not Available,OPERATIONAL,27.84,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJi4ljXnpvrjsRCzifH-RVolI,Harohalli,83.11926003,East,Outer,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,20-31 KM,4
ARUNA HARDWARE,store,Retail,Retailer,No,Medium,No,"opp. Ksrtc Bus Depot, Anekal",12.7071622,77.6995825,094484 50806,+91 94484 50806,Not Available,OPERATIONAL,28.05,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJQXqrqXhvrjsRYD3t0JIxWJA,Harohalli,83.68520247,East,Outer,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,20-31 KM,4
SRI MALEMAHADESHWARA TRADERS,store,Retail,General Distributor,Yes,Medium,No,"opp. Sat Bakery, Shop No 35 Denkanikota 1 1, , Malugundapalli, opp. Sat Bakery, Thally Roada, Madagondapalli",12.6663764,77.7042602,081908 27073,+91 81908 27073,Not Available,OPERATIONAL,28.43,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJeSvmAm9lrjsRh0NAk0ApnQg,Harohalli,92.92211151,East,Outer,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,20-31 KM,4
Vastra Villa,store,Retail,Retailer,No,Medium,No,"79 sv millenium valley anekal hosur road hompalaghatta, Anekal",12.6910199,77.7055613,Not Available,Not Available,Not Available,CLOSED_TEMPORARILY,28.56,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJFam0KS9lrjsRUkKjUkx7cxM,Harohalli,87.40906713,East,Outer,,Cluster4,No,Khadeer ali,9008436667,Cluster4,20-31 KM,4
Ecxelent Windows,store,Retail,Retailer,No,Medium,No,"MPXG 68R, Submangala",12.6938868,77.7121206,090192 89371,+91 90192 89371,Not Available,OPERATIONAL,29.29,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJQ0lcnlNlrjsRIp9UNqtxBRQ,Harohalli,86.84751248,East,Outer,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,20-31 KM,4
SRI Venkateswara wood work. Ramesh enterprises,store,Retail,Retailer,No,Medium,No,"bus stop, Dinne, Anekal",12.6944375,77.7098125,094832 75718,+91 94832 75718,Not Available,OPERATIONAL,29.04,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJbQoyPABlrjsREY5SqmfpkhQ,Harohalli,86.70021373,East,Outer,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,20-31 KM,4
BHAVANA FASHION,store,Retail,Retailer,No,Medium,No,"opposite to New Baldwin international school, Hosur main road, Anekal",12.6945428,77.709118,Not Available,Not Available,Not Available,OPERATIONAL,28.97,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJO8ESaQBlrjsR8Sj2D4oKh_c,Harohalli,86.66866443,East,Outer,,Cluster4,No,Khadeer ali,9008436667,Cluster4,20-31 KM,4
Kumar,store,Retail,Retailer,No,Medium,No,"Anekal, Bengaluru",12.6945554,77.7092743,088920 53993,+91 88920 53993,Not Available,OPERATIONAL,28.98,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJq_6KoeZlrjsRhA9-pdpjIRg,Harohalli,86.66781274,East,Outer,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,20-31 KM,4
SHAILAJA SHOP,store,Retail,Retailer,No,Medium,No,"Muttkatti Dinne, 04, Hosur Rd, Bengaluru",12.694734,77.7100958,091504 05133,+91 91504 05133,Not Available,OPERATIONAL,29.07,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJW5Py0z1lrjsRghBh81TRUyM,Harohalli,86.63876665,East,Outer,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,20-31 KM,4
AFCM KARNATAKA,store,Retail,Retailer,No,Medium,No,"Kanva Dam, Road, Channapatna",12.7104147,77.2109076,Not Available,Not Available,Not Available,OPERATIONAL,25.36,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJFRLKJudNrjsRU4IzzOcQeXs,Harohalli,277.8058735,West,Outer,,Cluster11,No,Vacant,,Cluster11,20-31 KM,11
Shiv Shankar Tea Stall,store,Retail,Retailer,No,Medium,No,"P64C+23, Lambani Tanda (Kanva TB)",12.7051104,77.2201423,Not Available,Not Available,Not Available,OPERATIONAL,24.29,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJfa1nJ3RNrjsR4Ayq5AgQ7ko,Harohalli,276.7462838,West,Outer,,Cluster11,No,Vacant,,Cluster11,20-31 KM,11
CHANDRASHEKAR STORES,store,Retail,Retailer,No,Medium,No,India,12.7129353,77.2306284,Not Available,Not Available,Not Available,CLOSED_TEMPORARILY,23.29,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJM8zYYAVNrjsRruUwFM_0BcY,Harohalli,279.1997371,West,Outer,,Cluster11,No,Vacant,,Cluster11,20-31 KM,11
Provision store,store,Retail,Retailer,No,Medium,No,"Kanva road, Kyasapura",12.7466596,77.2000519,Not Available,Not Available,Not Available,CLOSED_TEMPORARILY,27.34,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJQWjrQGZNrjsRX5G-8mSyxdk,Harohalli,285.8679628,West,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
NanjeGowda B G,store,Retail,Retailer,No,Medium,No,"Sri Nanjundeshwara Store, 2th Main, Ramanagara",12.753457,77.2089709,098442 08552,+91 98442 08552,Not Available,OPERATIONAL,26.64,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJzzDQgctNrjsRuTPRvYq2zuc,Harohalli,287.9998964,West,Outer,,Cluster12,Yes,Vacant,,Cluster12,20-31 KM,12
Sri Ranganatha Hardware And Electrical,store,Retail,Retailer,No,Medium,No,"Q64J+54W, Shanubhogana Halii",12.7554913,77.2303193,Not Available,Not Available,Not Available,OPERATIONAL,24.52,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJoattLgBNrjsRc8yRIH98Sjw,Harohalli,290.1706323,West,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Friends office,store,Retail,Retailer,No,Medium,No,"P6QW+5JC, Jalamangala Road, Kunigal Main Road, Jayapura",12.737257,77.247098,095350 04976,+91 95350 04976,Not Available,OPERATIONAL,22.15,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJTQYKagBNrjsR3NR6ol_0Keg,Harohalli,286.8640554,West,Outer,,Cluster12,Yes,Vacant,,Cluster12,20-31 KM,12
"ಗೌಡ್ರು ಮನೆ ಪಿಗ್ ಹೋಟೆಲ್, Goudru mane pig hotel",store,Retail,Retailer,No,Medium,No,"P6QW+QGF, Kurubarahalli (V), Bilagumba (P), Kunigal Main Road, Kasaba (H, D, T, Ramanagara",12.7388477,77.2467969,Not Available,Not Available,Not Available,OPERATIONAL,22.23,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJl9v2PwBNrjsRd0curEXsNL4,Harohalli,287.276013,West,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Indian Bike Service,store,Retail,Retailer,No,Medium,No,"02 1st Main 1st Cross Opp Indianoli Bank Jalamangala, Road, Ramanagara",12.7314398,77.2514713,094494 78304,+91 94494 78304,Not Available,CLOSED_TEMPORARILY,21.51,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJu2F4N7ZNrjsR9v189D6MWT0,Harohalli,285.5806148,West,Outer,,Cluster12,Yes,Vacant,,Cluster12,20-31 KM,12
J M J Store Pouline Mary,store,Retail,Retailer,No,Medium,No,"near Nice road, No 1 Jalamangala, near Nice road, Main Road, Ramanagara",12.7343089,77.2525489,095356 87679,+91 95356 87679,Not Available,CLOSED_TEMPORARILY,21.49,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJGb5dxptNrjsRQWJMC-aI1vo,Harohalli,286.4836068,West,Outer,,Cluster12,Yes,Vacant,,Cluster12,20-31 KM,12
V.V.K.N. PROVISION STORE,store,Retail,Retailer,No,Medium,No,India,12.747245,77.2478231,Not Available,Not Available,Not Available,CLOSED_TEMPORARILY,22.42,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJfV-ail1MrjsRlIh88hE388Q,Harohalli,289.639721,West,Outer,,Cluster12,No,Vacant,,Cluster12,20-31 KM,12
Ravi Kumar Jetty,store,Retail,Retailer,No,Medium,No,Channapatna,12.682493,77.2090535,084948 45204,+91 84948 45204,Not Available,OPERATIONAL,25.33,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJwRd4YgBNrjsRrfdogY6V-6U,Harohalli,270.768751,West,Outer,,Cluster11,Yes,Vacant,,Cluster11,20-31 KM,11
Ramu Steeal,store,Retail,Retailer,No,Medium,No,"opp. Tample, 12 1st Main 2nd Cross Chanaptana, opp. Tample, Main Road, Devara Hosa Halli",12.6824097,77.2080072,073381 31661,+91 73381 31661,Not Available,CLOSED_TEMPORARILY,25.45,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJXXvE0ipNrjsR5xw5GjyT-6c,Harohalli,270.7446961,West,Outer,,Cluster11,Yes,Vacant,,Cluster11,20-31 KM,11
Sri Chandan Provision Store Sumitra N,store,Retail,Retailer,No,Medium,No,"Krishna Doddi, Jigani Road, Bengaluru",12.7542546,77.6105642,097407 99949,+91 97407 99949,Not Available,CLOSED_TEMPORARILY,20.03,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJa84T7vhprjsRrx8kF6xHWhA,Harohalli,65.47430018,NorthEast,Outer,,Cluster3,Yes,Khadeer ali,9008436667,Cluster3,20-31 KM,3
Anand sweets factory,store,Retail,Retailer,No,Medium,No,"QJ47+X7J, Harohalli",12.7584314,77.6135447,Not Available,Not Available,Not Available,OPERATIONAL,20.52,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJd_uPNQBprjsRBV-MRbjRMas,Harohalli,64.66813171,NorthEast,Outer,,Cluster3,No,Khadeer ali,9008436667,Cluster3,20-31 KM,3
Abhishek puncher shop,store,Retail,Retailer,No,Medium,No,Indlawadi,12.7282902,77.6396164,094812 46171,+91 94812 46171,Not Available,OPERATIONAL,22.05,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJ5U0urslprjsRD02z6A-5GQ0,Harohalli,75.74850455,East,Outer,,Cluster3,Yes,Khadeer ali,9008436667,Cluster3,20-31 KM,3
Vakil metropolises layout,store,Retail,Retailer,No,Medium,Yes,"PMGC+W5, Suragajakkanahalli",12.7256313,77.6699388,Not Available,Not Available,Not Available,OPERATIONAL,25.19,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJ_8L0ZQBvrjsRioUd7Qy4l5M,Harohalli,78.23661071,East,Outer,,Cluster4,No,Khadeer ali,9008436667,Cluster4,20-31 KM,4
Hariom Pan Shop,store,Retail,Retailer,No,Medium,No,"near Slv Bar And Restaurant, 678/5 Indlawadi Cross Jigani Anekal Main Road, near Slv Bar And Restaurant, Taluk, Anekal",12.7300711,77.6689424,081021 85655,+91 81021 85655,Not Available,OPERATIONAL,25.19,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJRaXRVoFvrjsRFQXh98Co5F8,Harohalli,77.087208,East,Outer,,Cluster3,Yes,Khadeer ali,9008436667,Cluster3,20-31 KM,3
JAYA SHREE ENTERPRISES,store,Retail,Retailer,No,Medium,No,India,12.7316358,77.6704358,Not Available,Not Available,Not Available,OPERATIONAL,25.39,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJr15fYztvrjsR76m3MYfcdsw,Harohalli,76.78579733,East,Outer,,Cluster3,No,Khadeer ali,9008436667,Cluster3,20-31 KM,3
Sanvi stationary,store,Retail,Retailer,No,Medium,No,"Indlvadi, cross, Bannerghatta Road, Anekal",12.7319573,77.6705326,099450 20143,+91 99450 20143,Not Available,OPERATIONAL,25.41,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJIRFb1CRvrjsRqfrNoIB0Q94,Harohalli,76.71269092,East,Outer,,Cluster3,Yes,Khadeer ali,9008436667,Cluster3,20-31 KM,3
Babu Tyre Works & Auto Diesel Works,store,Retail,Retailer,No,Medium,No,"next to Royal High School, Anekal Road, next to Royal High School, cross, Indlawadi",12.7331272,77.6701235,098450 21167,+91 98450 21167,Not Available,OPERATIONAL,25.39,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJeaszZQBvrjsRHamBv7kAPTk,Harohalli,76.40405833,East,Outer,,Cluster3,Yes,Khadeer ali,9008436667,Cluster3,20-31 KM,3
Aadhar seva kendra GRAMA ONE,store,Retail,Retailer,No,Medium,No,"INDLAWADI CROSS, Bengaluru",12.7320035,77.6708356,093535 42803,+91 93535 42803,Not Available,OPERATIONAL,25.44,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJeaF091pvrjsRTgkzJRGTEzM,Harohalli,76.71837632,East,Outer,,Cluster3,Yes,Khadeer ali,9008436667,Cluster3,20-31 KM,3
Seetha byraveshwara provision store,store,Retail,Retailer,No,Medium,No,"#Sy No. 111,Shop No. 5, Indlavadi Cross, Suragajakkanahalli, Bannerghatta Road, Bengaluru",12.7317276,77.6713927,079753 54851,+91 79753 54851,Not Available,OPERATIONAL,25.49,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJWeMEdYdvrjsRbiwzw_dd2hA,Harohalli,76.81658133,East,Outer,,Cluster3,Yes,Khadeer ali,9008436667,Cluster3,20-31 KM,3
SLN Medical & General Store,store,Retail,Retailer,No,Medium,No,"#Sy No. 111,Shop No. 5, Indlavadi Cross,, Suragajakkanahalli,Bannerugatta Main Road,, Bengaluru",12.7317411,77.6713997,098443 09883,+91 98443 09883,Not Available,OPERATIONAL,25.49,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJxSKYmjxvrjsRLWNGSgavwhU,Harohalli,76.81368354,East,Outer,,Cluster3,Yes,Khadeer ali,9008436667,Cluster3,20-31 KM,3
MJ PARADISO INTERNATIONAL CONVENTION CENTRE AND RESORTS LLP,store,Retail,Retailer,No,Medium,No,"Jigani - Anekal Rd, , Sidihosakote, Jigani - Anekal Road, Anekal",12.7302707,77.6740821,098861 30800,+91 98861 30800,Not Available,OPERATIONAL,25.74,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJs-PSq8JvrjsRY79EcQEtae4,Harohalli,77.31526988,East,Outer,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,20-31 KM,4
Nandini Caterers Hospitality Services,store,Retail,Retailer,No,Medium,No,"Suragajakkanahalli (V) Opp to Water Tank Jigani to, Main Road, Anekal",12.7390312,77.6689863,Not Available,Not Available,https://ncahs.co/,OPERATIONAL,25.44,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJAYWaS6RvrjsRBakpOzgZdyg,Harohalli,74.90122931,East,Outer,,Cluster3,No,Khadeer ali,9008436667,Cluster3,20-31 KM,3
BHAWANI ELECTRICAL & ELECTRONICS,store,Retail,Retailer,No,Medium,No,India,12.7387588,77.669288,Not Available,Not Available,Not Available,OPERATIONAL,25.46,10.6,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJJTZhIiRvrjsRTEjrYFGjh3U,Harohalli,74.98617242,East,Outer,,Cluster3,No,Khadeer ali,9008436667,Cluster3,20-31 KM,3
